tweet_id,content,label
tweet_6260,"went and got a pedicure and a manicure 2daii!!!! and den sunbathed all daii!!!! BEST DAY EVA!!!!! oh yeh,....did a teeny bit of study",9
tweet_6261,It went really well! But the vid didnt work.  im sad,1
tweet_6262,"@jerwjr Yes.  Me too. I can't understand why they have to do that. I mean, I know it's all about Hollywood, but this thing is called love.",5
tweet_6263,"@Quinztar Oh no, but that means that you won't be able to get pwned by my shottie this weekend",1
tweet_6264,@orbitaldiamonds I want all the soldiers to come home so we don't have to hear about anymore being killed.,4
tweet_6265,"hillsong tom. night, and dad's birthday! i wish i could see him on his bday though.",1
tweet_6266,@LadyLogan awwwwww i wish her to be safe while shes gone n hugs to u must of been hard to say goodbye,5
tweet_6267,31 degree centigrade is much hotter than 30 degree centigrade,4
tweet_6268,@atlanta_arcelay http://twitpic.com/4xvw2 - I got chased by a male chihuahua that looked like he was pregnant today  He was black and  ...,3
tweet_6269,Cant wait to leave work,2
tweet_6270,Just got back from the doctor... I don't need surgery yayyy!!!!!! But my knees are still fucked  not gonna get better,9
tweet_6271,"@OSCalendar @MetromixOrlando Either way, that's unfortunate to hear  Thanks you both for the head's up.",4
tweet_6272,I don't do very good at funerals. Crying is way 2 contagious for me,4
tweet_6273,am little bit upset   ppl is jerk-,4
tweet_6274,@marisatangorra it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc,1
tweet_6275,. @wickedblueglow he's in bed sick. Heavy fever. Went to dr's. Part of the reason i'm watching Aladdin 2 now and still haven't been fed,1
tweet_6276,"I don't get it, I was feeling fine yesterday. and now im a ball of sickness ! i hate the flu,",3
tweet_6277,@edwardsheroin *taps shoulder* forgotten,4
tweet_6278,is stuck inside when its so nice outside,4
tweet_6279,FML i just spilled my entire can of diet coke IN MY LAP. yay,0
tweet_6280,"honestly, why did the folks at Microsoft do MS Word 2007 to me?  I can't believe I just spent 10 minutes finding auto correct options",4
tweet_6281,just done planting the garden...hope sun will shine soon!,9
tweet_6282,"Is feeling sick, probably a summer flu",4
tweet_6283,@pursebuzz http://twitpic.com/66z7a - I don't know why I always click on your doughnut pictures... lol I always end up wanting one,4
tweet_6284,Ughh. That Miley creature song has infested itself in my brain!,8
tweet_6285,Wanting to leave work early today but stuff keeps accumulating.  this Friday is so a Monday in disguise. lol,0
tweet_6286,"@heartintherain yeah but they had to come barcelona, because not all the fans can be in that concert  COME BARCELONA! JESSI TE QUIERO",3
tweet_6287,So apparently my dad thinks its ok to stalk my twitter. this has been the worst week ever. i hate my life.,4
tweet_6288,Still in meeting... I want some coffee right now cuz I didn't sleep well,4
tweet_6289,@Mike_WSt the wheater here in Austria should be bad for the whole weekend. Sorry!,4
tweet_6290,I miss my cousin so much,4
tweet_6291,@lomeli09 i couldnt respond cuz i maxed out,4
tweet_6292,@gealbhan_beag     I hate cat pee.,1
tweet_6293,@nick_carter The video is private.,0
tweet_6294,"Chinese Lunch Buffet: $4.50 - Add a soda $1.25 - Noticing the Health Inspection score of 81 as I walk out with my bag, Priceless .....",5
tweet_6295,Creased my nikes!!  ohh well... http://twitpic.com/66zfd,4
tweet_6296,"just got back from NOM NOM's at our favourite restaurant here in Haarlem. I'm sad, I will miss eating there, the food is INCREDIBLE",1
tweet_6297,almost done with my first day at the spa...I missed this place! Then headed to Fort Collins to close down casa de kent,9
tweet_6298,"BTW, for the record, can I just say I have waaay too many clothes.  While packing, found a green boa &amp; a 22&quot; velvet and black corset.",5
tweet_6299,arrghh stupid eczema      i have to go soon. sort it OUT! :/,4
tweet_6300,@azina too late...now it just hurts.,4
tweet_6301,I hate my life,8
tweet_6302,@emcerlain I know it's against the law... I am a rebel in small things.,7
tweet_6303,Dear Allergies.. i hate you.. please go away...love always... your victim..,8
tweet_6304,"@Flamenkers I send messages to greg all the time, no answer  its ok I still love o &amp; a, goog luck with your move to Erie.",11
tweet_6305,i have runny nose... i can't breathe.. terrible feeling...,1
tweet_6306,"iPhone today! I want to see The Morning Of in Virginia Beach, but I don't think I can get there",4
tweet_6307,In A and E arts Stephani's horse fell on wet ground and she landed on her head,4
tweet_6308,"@rakka oh no, you're gonna have to break up w/your ups guy when you move",1
tweet_6309,i JUST fucking cleaned the whole kitchen....and the asshole comes home &amp; is going to make a mess of it...my mom didn't even get to see it,8
tweet_6310,currently playing... part of the list,9
tweet_6311,My peeps is coming from chi*twn today for the weekend to hang w me and i dont have any time  always workin!,1
tweet_6312,"Follow Friday is such a burden for me, because I want to add everyone, and I always forget people.",4
tweet_6313,John making me wear a mask and gloves at work cause I'm sick. Says he doesn't want to catch swine flu.  http://yfrog.com/02mxjj,8
tweet_6314,@Auggie5000 lmao boss ross don't come on out here  I love that man he was the truth,6
tweet_6315,"Wired mag needs to seriously chill out. I just renewed barely 3 months ago, yet they've already sent me 5 renewal letters for next year!",5
tweet_6316,Cruising &quot;Serious Eats NY&quot; does not bode well for a future in GA. Missing NYC gastronomical tour..  http://newyork.seriouseats.com/,4
tweet_6317,"Went to the hairdresser today, she cutted my hair off  I loved my long hair! Dad said he couldn't even see I got a haircut! LAAAME",6
tweet_6318,@kt__d  make it go awayyyyy,3
tweet_6319,"I waited, listening to wind blowing through the tumbleweed? Are none of you old enough to know what to do when someone says &quot;Crackerack&quot;?",3
tweet_6320,hut myself in the face with a hammer earlier by accident  obviously it hurts.,8
tweet_6321,The stratus is going bye bye today  i loved that car in high school #fb,1
tweet_6322,ran over a worm skating...  poor wormie. but glad to be back.,4
tweet_6323,No gas PLUS no money = Desperation!!!   and that's the word of the day!  http://twitpic.com/66zls,12
tweet_6324,"@dannyid the balance is ~$8,000. unfortunately i havent been able to find a card that has a limit high enough to transfer the whole thing",0
tweet_6325,He's getting ear tubes in about an hour so no food,3
tweet_6326,finally some effing internet! i effin need to update the wifi in SG malls. Idk how  i miss dada and craigie......,11
tweet_6327,@nick_carter ah nick youï¿½ve set the vid to private  do you not want everyone 2 see it or has it been a mistake?,5
tweet_6328,@eep2001 Might have to cancel our Disney trip this year.  Not too thrilled about it.,9
tweet_6329,@pallet2005 apologies don't fix hurt feelings kev.  anyway i'll get it from u next time I c u.,4
tweet_6330,"was mostly sick when she went to bed, but woke up feeling mostly dead",4
tweet_6331,LA unified summer schools drastically cut due to CA budget  cuts. Very sad,1
tweet_6332,"@LauraKatzenberg Yo, what happened to my invite?",4
tweet_6333,@eoghancasey oh no!!    i wish i could lay out in the sun!!  i have no garden...LOL,1
tweet_6334,@Orion_Girl OOC sorry we keep missing each other...,1
tweet_6335,@bondsbustyblond We've just 16ï¿½C today&amp;cold wind..  Want it 2b like 25ï¿½ to 30ï¿½! I love hot weather! But I reaped the 1st strawberry yday!,6
tweet_6336,I don't want Warren to die. He's an awesome character!  I hate Clare she should fucking die once and for all.,2
tweet_6337,Now i cant find him  Gonna be a sleepless night tonight,3
tweet_6338,@ItsMeGregory you're so far,3
tweet_6339,"Good am all..: hanging out with ma dad 2day, looking for a job still..",9
tweet_6340,"@GabrieleDurning  sadly we were too late for TraceyCakes, but we got them elsewhere- not the same but still yummy. Tea w wee on wknd!",1
tweet_6341,"So from this moment foward, imma have to spend my money wisely. No dress and shoe shopping every week. No more pigging out @ my fav rest.",1
tweet_6342,"@darklord1  Ohh what fun! A night at Slimes, I miss that place!",9
tweet_6343,"hates the everything about  seafood.. just so happened to serve lobster in the chow hall... noooowww, I gotta headache.. ugh! smh...",8
tweet_6344,@nick_carter Vid is marked private..,3
tweet_6345,Dangit...cuz of this weather the house painting is going to be dragged out till next week.,4
tweet_6346,@KING617 I REEEALLY wish I could be there  haven't been n a while.what's goin on down there lately?,1
tweet_6347,@dj_crisis deathmatch? I don't have that game. Plus.... I'm not really good at any games  lol,3
tweet_6348,Stressed out fro work and having a drink,3
tweet_6349,@deejaychips i havent laid my verse yet...,3
tweet_6350,@paintgranny my little felted thing looks like an incestuous by- product of two of your lovelies,4
tweet_6351,the live version is so much better  ? http://blip.fm/~79my3,3
tweet_6352,@Madrox My condolences.,3
tweet_6353,@corcorjdore I hope you meant ten hour shiFt ya nasty. Poor guy either way   http://myloc.me/1ZSJ,4
tweet_6354,"@stacywillert yeah that was me yesterday after i found out the house i want is sold, my bank effed me over and then the car accident",3
tweet_6355,"@yoha_ahoy yeah I really want one too!  Probably in the winter I may be able to get one, but until then.",5
tweet_6356,Probably because it wasnt a command...bet you dont understand pay out on fantasy football either  ..droids   Look out for @eCouchCoach,4
tweet_6357,"@Galia ouch!! Applied Ec over the summer? And no graduation, then?  *hug*",3
tweet_6358,@marianalizbeth yayy!!! Im gonna see you today! I miss you!,6
tweet_6359,@ClipperPrincess No I haven't made my page yet.  Had to work,3
tweet_6360,"Have ordered the cuuutest invitations for my new nieceï¿½s Christening, and they just arrived back in SA.  Sorry that I wont make it myself",9
tweet_6361,Tryin to get motivated to go downtown to meet with my girl friends... Kinda dont want to but I always cancel,4
tweet_6362,@danni_30439 I really wish I could go!,9
tweet_6363,@danger_skies miss you too :'( it is!i never want to come home.....seriously,1
tweet_6364,"exams are in 2 days, and i'm not prepared  so dead",4
tweet_6365,Just got to the hospital. Jimmys really bad....please please send your good thoughts. I'm really worried.,4
tweet_6366,@serda23 Depends on what they want for it....I've become poor again,4
tweet_6367,@misamille Where are u  miss you I hope you are doing well *sending big hugs*,4
tweet_6368,"OK, home made pizza tonight, but horrors, I've run out of anchovies",1
tweet_6369,@alltimebritt lol dammit  well then next time then,4
tweet_6370,Yeah it's Friday but I have to work at 5am tomorrow  oh well going shopping afterwork,6
tweet_6371,"@nick_carter Gotta make the video public, dear. LOL ...can't see it.",9
tweet_6372,ScREW MY PHONE. ITS BROKEN. DONT BOTHER TEXTING.,8
tweet_6373,@nick_carter THE LINK DOESNT WOR,4
tweet_6374,@_HarryKim OOC:  It's okay.  Maybe our schedules will work out soon.,11
tweet_6375,Gotta go to the doctor this morning  i feel so sick right now. i can barely talk but i'm still yelling across the house lol,4
tweet_6376,No kickboxing classes today  pretty bummed. Still going to work out hard. http://myloc.me/1ZT0,4
tweet_6377,"I want to shoot Viva Hate... this is only the second time since I got my new camera I've had a chance, and the other was pitch black",8
tweet_6378,@Pretty23rd I wasn't feeling it,1
tweet_6379,"@gfalcone601 giii help me  i really wana find a gorgeous dress for prom, not long, mid length or short, anywhere in the uk. please help",4
tweet_6380,UGH I missed the POTUS @ MY Five Guys!!!! 2 blocks from my house and 3 blocks from my job.  http://www.politico.com/politico44/,4
tweet_6381,"Wearing exactly the same clothes as I used to wear in Canada, beanie (or touque) and all.  Ahh brings back memories... I miss the snow",9
tweet_6382,I'm gonna miss them so much  I'm crying right now... :/,4
tweet_6383,"just got back from the BBQ, i got sunburn on my legs, well sore",5
tweet_6384,@nethra - one more funny msg on fb. this time with an actual link  today i have received 5 such messages,9
tweet_6385,@P33ZY  My Power was cut off  thats where i went,4
tweet_6386,I can't wait to see UP! How dare @katymoe have a &quot;real&quot; job. Probably going to have to wait until tomorrow.,7
tweet_6387,I'm back!! Sudden wave of melancholy takes over. I miss the Shining Emblem,3
tweet_6388,"What I would have done with legless stillborn spaniels, no idea. BUT I WAS SAD, so now, 20yrs later, strawberries = dead puppies.",4
tweet_6389,Those houses were a bust. House 1 smelled like a bowling alley and was maaad gross and house 2 needed a new roof and basement,4
tweet_6390,@petewentz hey are you guys planning any So Cal headlining shows around the time of the Blink tour? We dont get you in Irvine,3
tweet_6391,@kheiny so the beneath show got cancelled BUMMER! i guess i wont see you til cornerstone  who are you goign with?,1
tweet_6392,@JayLenoTonight  Jay I'm so sad its your last night on the show Its my last night watching it too I can't watch Conan  see you at 10 pm,4
tweet_6393,is off to get the boy and then to his doc. Persistent coughs are not good.  http://plurk.com/p/x285t,1
